- 2023-11-18 09:13:19,996 [main] INFO  o.a.i.c.c.ConfigNodeDescriptor:105 - Start to read config file file:/iotdb/sbin/../conf/iotdb-common.properties 
2023-11-18 09:13:39,228 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:191 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] OUTBOUND SETTINGS: ack=true 
2023-11-18 09:13:39,228 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] OUTBOUND HEADERS: streamId=3 headers=GrpcHttp2OutboundHeaders[:authority: 172.20.0.10:10760, :path: /ratis.grpc.RaftServerProtocolService/requestVote, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, user-agent: grpc-java-netty/1.51.1, grpc-accept-encoding: gzip, grpc-timeout: 2995015u] streamDependency=0 weight=16 exclusive=false padding=0 endStream=false 
2023-11-18 09:13:39,229 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] INBOUND WINDOW_UPDATE: streamId=0 windowSizeIncrement=4128769 
2023-11-18 09:13:39,229 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] OUTBOUND HEADERS: streamId=3 headers=GrpcHttp2OutboundHeaders[:authority: 172.20.0.11:10760, :path: /ratis.grpc.RaftServerProtocolService/requestVote, :method: POST, :scheme: http, content-type: application/grpc, te: trailers, user-agent: grpc-java-netty/1.51.1, grpc-accept-encoding: gzip, grpc-timeout: 2994275u] streamDependency=0 weight=16 exclusive=false padding=0 endStream=false 
2023-11-18 09:13:39,229 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] OUTBOUND DATA: streamId=3 padding=0 endStream=true length=37 bytes=00000000200a1c0a01381201351a120a10474747474747474747470001000000017a002001 
2023-11-18 09:13:39,230 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] OUTBOUND DATA: streamId=3 padding=0 endStream=true length=37 bytes=00000000200a1c0a01381201361a120a10474747474747474747470001000000017a002001 
2023-11-18 09:13:39,230 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:191 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] INBOUND SETTINGS: ack=true 
2023-11-18 09:13:39,230 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:191 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] INBOUND SETTINGS: ack=true 
2023-11-18 09:13:39,233 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] INBOUND HEADERS: streamId=5 headers=GrpcHttp2RequestHeaders[:path: /ratis.grpc.RaftServerProtocolService/requestVote, :authority: 172.20.0.12:10760, :method: POST, :scheme: http, te: trailers, content-type: application/grpc, user-agent: grpc-java-netty/1.51.1, grpc-accept-encoding: gzip, grpc-timeout: 2999875u] streamDependency=0 weight=16 exclusive=false padding=0 endStream=false 
2023-11-18 09:13:39,234 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] INBOUND DATA: streamId=5 padding=0 endStream=true length=37 bytes=00000000200a1c0a01361201381a120a10474747474747474747470001000000017a001001 
2023-11-18 09:13:39,234 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] INBOUND HEADERS: streamId=3 headers=GrpcHttp2ResponseHeaders[:status: 200, content-type: application/grpc, grpc-encoding: identity, grpc-accept-encoding: gzip] padding=0 endStream=false 
2023-11-18 09:13:39,234 [grpc-default-executor-1] INFO  o.a.r.s.i.RaftServerImpl:1309 - 8@group-000100000001: receive requestVote(ELECTION, 6, group-000100000001, 1, (t:0, i:0)) 
2023-11-18 09:13:39,235 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] INBOUND DATA: streamId=3 padding=0 endStream=false length=35 bytes=000000001e0a1c0a01381201351a120a10474747474747474747470001000000017801 
2023-11-18 09:13:39,235 [grpc-default-executor-1] INFO  o.a.r.s.impl.VoteContext:49 - 8@group-000100000001-CANDIDATE: accept ELECTION from 6: our priority 0 <= candidate's priority 0 
2023-11-18 09:13:39,235 [grpc-default-executor-1] INFO  o.a.r.s.i.RaftServerImpl:329 - 8@group-000100000001: changes role from CANDIDATE to FOLLOWER at term 1 for candidate:6 
2023-11-18 09:13:39,235 [grpc-default-worker-ELG-3-4] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xed776c6a, L:/172.20.0.12:57894 - R:172.20.0.10/172.20.0.10:10760] INBOUND HEADERS: streamId=3 headers=GrpcHttp2ResponseHeaders[grpc-status: 0] padding=0 endStream=true 
2023-11-18 09:13:39,235 [grpc-default-executor-1] INFO  o.a.r.s.impl.RoleInfo:129 - 8: shutdown 8@group-000100000001-LeaderElection1 
2023-11-18 09:13:39,236 [grpc-default-executor-1] DEBUG o.a.r.u.LifeCycle$State:116 - 8@group-000100000001-LeaderElection1: RUNNING -> CLOSING 
2023-11-18 09:13:39,236 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] INBOUND HEADERS: streamId=3 headers=GrpcHttp2ResponseHeaders[:status: 200, content-type: application/grpc, grpc-encoding: identity, grpc-accept-encoding: gzip] padding=0 endStream=false 
2023-11-18 09:13:39,236 [grpc-default-executor-1] INFO  o.a.r.s.impl.RoleInfo:138 - 8: start 8@group-000100000001-FollowerState 
2023-11-18 09:13:39,236 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] INBOUND DATA: streamId=3 padding=0 endStream=false length=37 bytes=00000000200a1c0a01381201361a120a104747474747474747474700010000000178011001 
2023-11-18 09:13:39,236 [grpc-default-executor-1] INFO  o.a.r.s.i.RaftServerImpl:522 - 8@group-000100000001: set firstElectionSinceStartup to false for candidate:6 
2023-11-18 09:13:39,237 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe0e377fb, L:/172.20.0.12:56916 - R:172.20.0.11/172.20.0.11:10760] INBOUND HEADERS: streamId=3 headers=GrpcHttp2ResponseHeaders[grpc-status: 0] padding=0 endStream=true 
2023-11-18 09:13:39,237 [8@group-000100000001-LeaderElection1] INFO  o.a.r.s.i.LeaderElection:90 - 8@group-000100000001-LeaderElection1: PRE_VOTE PASSED received 1 response(s) and 0 exception(s): 
2023-11-18 09:13:39,237 [8@group-000100000001-LeaderElection1] INFO  o.a.r.s.i.LeaderElection:94 -   Response 0: 8<-5#0:OK-t0 
2023-11-18 09:13:39,238 [8@group-000100000001-LeaderElection1] INFO  o.a.r.s.i.LeaderElection:323 - 8@group-000100000001-LeaderElection1 PRE_VOTE round 0: result PASSED 
2023-11-18 09:13:39,238 [grpc-default-executor-1] INFO  o.a.r.s.i.RaftServerImpl:1342 - 8@group-000100000001 replies to ELECTION vote request: 6<-8#0:OK-t1. Peer's state: 8@group-000100000001:t1, leader=null, voted=6, raftlog=Memoized:8@group-000100000001-SegmentedRaftLog:OPENED:c-1, conf=-1: peers:[5|rpc:172.20.0.10:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER, 6|rpc:172.20.0.11:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER, 8|rpc:172.20.0.12:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER]|listeners:[], old=null 
2023-11-18 09:13:39,238 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] OUTBOUND HEADERS: streamId=5 headers=GrpcHttp2OutboundHeaders[:status: 200, content-type: application/grpc, grpc-encoding: identity, grpc-accept-encoding: gzip] padding=0 endStream=false 
2023-11-18 09:13:39,239 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] OUTBOUND DATA: streamId=5 padding=0 endStream=false length=37 bytes=00000000200a1c0a01361201381a120a104747474747474747474700010000000178011001 
2023-11-18 09:13:39,239 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] OUTBOUND HEADERS: streamId=5 headers=GrpcHttp2OutboundHeaders[grpc-status: 0] padding=0 endStream=true 
2023-11-18 09:13:39,299 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] INBOUND HEADERS: streamId=7 headers=GrpcHttp2RequestHeaders[:path: /ratis.grpc.RaftServerProtocolService/appendEntries, :authority: 172.20.0.12:10760, :method: POST, :scheme: http, te: trailers, content-type: application/grpc, user-agent: grpc-java-netty/1.51.1, grpc-accept-encoding: gzip] streamDependency=0 weight=16 exclusive=false padding=0 endStream=false 
2023-11-18 09:13:39,301 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] OUTBOUND SETTINGS: ack=false settings={MAX_CONCURRENT_STREAMS=2147483647, INITIAL_WINDOW_SIZE=4194304, MAX_HEADER_LIST_SIZE=8192} 
2023-11-18 09:13:39,302 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] OUTBOUND WINDOW_UPDATE: streamId=0 windowSizeIncrement=4128769 
2023-11-18 09:13:39,303 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] INBOUND SETTINGS: ack=false settings={ENABLE_PUSH=0, MAX_CONCURRENT_STREAMS=0, INITIAL_WINDOW_SIZE=4194304, MAX_HEADER_LIST_SIZE=8192} 
2023-11-18 09:13:39,303 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:191 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] OUTBOUND SETTINGS: ack=true 
2023-11-18 09:13:39,304 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] INBOUND WINDOW_UPDATE: streamId=0 windowSizeIncrement=4128769 
2023-11-18 09:13:39,305 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:191 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] INBOUND SETTINGS: ack=true 
2023-11-18 09:13:39,306 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] INBOUND HEADERS: streamId=3 headers=GrpcHttp2RequestHeaders[:path: /ratis.grpc.RaftServerProtocolService/appendEntries, :authority: 172.20.0.12:10760, :method: POST, :scheme: http, te: trailers, content-type: application/grpc, user-agent: grpc-java-netty/1.51.1, grpc-accept-encoding: gzip] streamDependency=0 weight=16 exclusive=false padding=0 endStream=false 
2023-11-18 09:13:39,307 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] INBOUND DATA: streamId=3 padding=0 endStream=false length=167 bytes=00000000a20a1c0a01361201381a120a10474747474747474747470001000000017a00100128ffffffffffffffffff0130017a250a180a013612113137322e32... 
2023-11-18 09:13:39,309 [8-server-thread1] INFO  o.a.r.s.impl.ServerState:317 - 8@group-000100000001: change Leader from null to 6 at term 1 for appendEntries, leader elected after 226ms 
2023-11-18 09:13:39,310 [8-server-thread2] DEBUG o.a.r.g.s.GrpcServerProtocolService$ServerRequestStreamObserver:107 - 8: reply 6<-8#0:OK-t1,SUCCESS,nextIndex=0,followerCommit=-1,matchIndex=-1 
2023-11-18 09:13:39,311 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] OUTBOUND HEADERS: streamId=3 headers=GrpcHttp2OutboundHeaders[:status: 200, content-type: application/grpc, grpc-encoding: identity, grpc-accept-encoding: gzip] padding=0 endStream=false 
2023-11-18 09:13:39,312 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xba9de5ca, L:/172.20.0.12:10760 - R:/172.20.0.11:54852] OUTBOUND DATA: streamId=3 padding=0 endStream=false length=61 bytes=00000000380a1c0a01361201381a120a10474747474747474747470001000000017801100128ffffffffffffffffff0130ffffffffffffffffff013801 
2023-11-18 09:13:39,315 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] INBOUND DATA: streamId=7 padding=0 endStream=false length=253 bytes=00000000f80a1e0a01361201381a120a104747474747474747474700010000000120017a00100122520801224e0a180a013512113137322e32302e302e31303a... 
2023-11-18 09:13:39,318 [8-server-thread2] DEBUG o.a.r.s.i.RaftServerImpl:1436 - 8@group-000100000001: receive appendEntries(6, 1, null, -1, true, commits:[6:c-1, 5:c-1, 8:c-1], cId:1, entries: [(t:1, i:0), CONFIGURATIONENTRY(current:id: "5"
2023-11-18 09:13:39,319 [8-server-thread2] DEBUG o.a.ratis.util.LifeCycle:154 - 8|rpc:172.20.0.12:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER: NEW 
2023-11-18 09:13:39,319 [8-server-thread2] INFO  o.a.r.s.impl.ServerState:434 - 8@group-000100000001: set configuration 0: peers:[5|rpc:172.20.0.10:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER, 6|rpc:172.20.0.11:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER, 8|rpc:172.20.0.12:10760|admin:|client:|dataStream:|priority:0|startupRole:FOLLOWER]|listeners:[], old=null 
2023-11-18 09:13:39,320 [8-server-thread2] DEBUG o.a.r.s.r.s.SegmentedRaftLog:446 - truncateIndex=-1, arrayIndex=0 
2023-11-18 09:13:39,320 [8-server-thread2] INFO  o.a.r.s.r.s.SegmentedRaftLogWorker:447 - 8@group-000100000001-SegmentedRaftLogWorker: Starting segment from index:0 
2023-11-18 09:13:39,320 [8-server-thread2] DEBUG o.a.r.s.r.s.SegmentedRaftLogWorker:276 - 8@group-000100000001-SegmentedRaftLogWorker adds IO task StartLogSegment:0 
2023-11-18 09:13:39,320 [8-server-thread2] DEBUG o.a.r.s.r.s.SegmentedRaftLogWorker:276 - 8@group-000100000001-SegmentedRaftLogWorker adds IO task WriteLog:0: (t:1, i:0), CONFIGURATIONENTRY(current:id: "5"
2023-11-18 09:13:39,323 [8@group-000100000001-SegmentedRaftLogWorker] DEBUG o.a.r.s.r.s.SegmentedRaftLogOutputStream:159 - Pre-allocated 4194304 bytes for SegmentedRaftLogOutputStream(/iotdb/data/datanode/consensus/data_region/47474747-4747-4747-4747-000100000001/current/log_inprogress_0) 
2023-11-18 09:13:39,375 [8@group-000100000001-SegmentedRaftLogWorker] INFO  o.a.r.s.r.s.SegmentedRaftLogWorker$StartLogSegment:651 - 8@group-000100000001-SegmentedRaftLogWorker: created new log segment /iotdb/data/datanode/consensus/data_region/47474747-4747-4747-4747-000100000001/current/log_inprogress_0 
2023-11-18 09:13:39,377 [8@group-000100000001-SegmentedRaftLogWorker] DEBUG o.a.r.s.r.s.SegmentedRaftLogWorker:370 - 8@group-000100000001-SegmentedRaftLogWorker: flush SegmentedRaftLogOutputStream(/iotdb/data/datanode/consensus/data_region/47474747-4747-4747-4747-000100000001/current/log_inprogress_0) 
2023-11-18 09:13:39,380 [8-server-thread2] DEBUG o.a.r.s.i.RaftServerImpl:1436 - 8@group-000100000001: succeeded to handle AppendEntries. Reply: 6<-8#1:OK-t1,SUCCESS,nextIndex=1,followerCommit=-1,matchIndex=0 
2023-11-18 09:13:39,380 [8-server-thread2] DEBUG o.a.r.g.s.GrpcServerProtocolService$ServerRequestStreamObserver:107 - 8: reply 6<-8#1:OK-t1,SUCCESS,nextIndex=1,followerCommit=-1,matchIndex=0 
2023-11-18 09:13:39,381 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] OUTBOUND HEADERS: streamId=7 headers=GrpcHttp2OutboundHeaders[:status: 200, content-type: application/grpc, grpc-encoding: identity, grpc-accept-encoding: gzip] padding=0 endStream=false 
2023-11-18 09:13:39,382 [grpc-default-worker-ELG-3-1] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x13194f82, L:/172.20.0.12:10760 - R:/172.20.0.11:54836] OUTBOUND DATA: streamId=7 padding=0 endStream=false length=52 bytes=000000002f0a1e0a01361201381a120a1047474747474747474747000100000001200178011001180128ffffffffffffffffff01 
2023-11-18 09:13:39,513 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.c.IoTDBDescriptor:1589 - Start to reload config file file:/iotdb/sbin/../conf/iotdb-common.properties 
2023-11-18 09:13:39,515 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.c.IoTDBDescriptor:1603 - Start to reload config file file:/iotdb/sbin/../conf/iotdb-datanode.properties 
2023-11-18 09:13:39,517 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.r.d.TierManager:173 - create folder /iotdb/data/datanode/data/sequence failed. Is the folder existed: true 
2023-11-18 09:13:39,517 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.r.d.TierManager:173 - create folder /iotdb/data/datanode/data/unsequence failed. Is the folder existed: true 
2023-11-18 09:13:39,519 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.StorageEngine:842 - Start rebooting all timed service. 
2023-11-18 09:13:39,520 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.StorageEngine:849 - Stop all timed service successfully, and now restart them. 
2023-11-18 09:13:39,520 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:203 - new single scheduled thread pool: Timed-Flush-Seq-Memtable 
2023-11-18 09:13:39,521 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.StorageEngine:352 - start sequence memtable timed flush check thread successfully. 
2023-11-18 09:13:39,521 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.c.c.IoTDBThreadPoolFactory:203 - new single scheduled thread pool: Timed-Flush-Unseq-Memtable 
2023-11-18 09:13:39,522 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.StorageEngine:365 - start unsequence memtable timed flush check thread successfully. 
2023-11-18 09:13:39,522 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.s.StorageEngine:853 - Reboot all timed service successfully 
2023-11-18 09:13:39,524 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] INFO  o.a.i.d.c.IoTDBDescriptor:1614 - Reload metric service in level NOTHING 
2023-11-18 09:13:39,525 [pool-26-IoTDB-DataNodeInternalRPC-Processor-2] DEBUG o.a.i.c.s.m.MetricService:109 - There are nothing change in metric config. 
2023-11-18 09:13:40,082 [grpc-default-worker-ELG-3-3] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x60a6ecf7, L:/172.20.0.12:10750 - R:/172.20.0.10:46282] INBOUND DATA: streamId=3 padding=0 endStream=false length=139 bytes=00000000860a1e0a01351201381a120a1047474747474747474747000200000000201c7a0010011a040801100e280e30017a1c0a180a013512113137322e3230... 
2023-11-18 09:13:40,084 [8@group-000200000000-StateMachineUpdater] DEBUG o.a.r.s.i.StateMachineUpdater:242 - 8@group-000200000000-StateMachineUpdater: applying nextIndex=14 
2023-11-18 09:13:40,084 [8@group-000200000000-StateMachineUpdater] DEBUG o.a.r.s.i.StateMachineUpdater:100 - 8@group-000200000000-StateMachineUpdater: appliedIndex: incrementAndGet 13 -> 14 
2023-11-18 09:13:40,085 [8-server-thread1] DEBUG o.a.r.g.s.GrpcServerProtocolService$ServerRequestStreamObserver:107 - 8: reply 5<-8#28:OK-t1,SUCCESS,nextIndex=15,followerCommit=14,matchIndex=-1 
2023-11-18 09:13:40,086 [grpc-default-worker-ELG-3-3] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0x60a6ecf7, L:/172.20.0.12:10750 - R:/172.20.0.10:46282] OUTBOUND DATA: streamId=3 padding=0 endStream=false length=56 bytes=00000000330a1e0a01351201381a120a1047474747474747474747000200000000201c78011001180f280e30ffffffffffffffffff013801 
2023-11-18 09:13:40,218 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe6eda583, L:/172.20.0.12:10720 - R:/172.20.0.10:34842] INBOUND DATA: streamId=3 padding=0 endStream=false length=1387 bytes=00000005660a1f0a01301201311a120a104747474747474747474700000000000020ed027a0010011a05080110b60122fa08080110b7011af2080ada0801f400... 
2023-11-18 09:13:40,219 [1-server-thread3] DEBUG o.a.r.s.i.RaftServerImpl:1436 - 1@group-000000000000: receive appendEntries(0, 1, (t:1, i:182), 182, true, commits:[0:c182, 1:c181, 3:c181, 4:c181, 7:c181, 2:c181], cId:365, entries: [(t:1, i:183), STATEMACHINELOGENTRY, 162@client-F098EEB3B389] 
2023-11-18 09:13:40,220 [1-server-thread3] DEBUG o.a.r.s.r.s.SegmentedRaftLog:446 - truncateIndex=-1, arrayIndex=0 
2023-11-18 09:13:40,220 [1-server-thread3] DEBUG o.a.r.s.r.s.SegmentedRaftLogWorker:276 - 1@group-000000000000-SegmentedRaftLogWorker adds IO task WriteLog:183: (t:1, i:183), STATEMACHINELOGENTRY, StateMachineLogEntryProto:162@client-F098EEB3B389 
2023-11-18 09:13:40,221 [1@group-000000000000-SegmentedRaftLogWorker] DEBUG o.a.r.s.r.s.SegmentedRaftLogWorker:370 - 1@group-000000000000-SegmentedRaftLogWorker: flush SegmentedRaftLogOutputStream(/iotdb/sbin/../data/confignode/consensus/47474747-4747-4747-4747-000000000000/current/log_inprogress_0) 
2023-11-18 09:13:40,221 [1@group-000000000000-StateMachineUpdater] DEBUG o.a.r.s.i.StateMachineUpdater:242 - 1@group-000000000000-StateMachineUpdater: applying nextIndex=182 
2023-11-18 09:13:40,221 [1-server-thread3] DEBUG o.a.r.s.i.RaftServerImpl:1436 - 1@group-000000000000: succeeded to handle AppendEntries. Reply: 0<-1#365:OK-t1,SUCCESS,nextIndex=184,followerCommit=182,matchIndex=183 
2023-11-18 09:13:40,222 [1@group-000000000000-StateMachineUpdater] DEBUG o.a.r.s.i.StateMachineUpdater:100 - 1@group-000000000000-StateMachineUpdater: appliedIndex: incrementAndGet 181 -> 182 
2023-11-18 09:13:40,222 [1-server-thread3] DEBUG o.a.r.g.s.GrpcServerProtocolService$ServerRequestStreamObserver:107 - 1: reply 0<-1#365:OK-t1,SUCCESS,nextIndex=184,followerCommit=182,matchIndex=183 
2023-11-18 09:13:40,222 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe6eda583, L:/172.20.0.12:10720 - R:/172.20.0.10:34842] OUTBOUND DATA: streamId=3 padding=0 endStream=false length=49 bytes=000000002c0a1f0a01301201311a120a104747474747474747474700000000000020ed027801100118b80128b60130b701 
2023-11-18 09:13:40,228 [grpc-default-worker-ELG-3-3] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xb6968821, L:/172.20.0.12:10720 - R:/172.20.0.10:34850] INBOUND DATA: streamId=3 padding=0 endStream=false length=238 bytes=00000000e90a1f0a01301201311a120a104747474747474747474700000000000020ee027a0010011a05080110b70128b60130017a1d0a180a01301211313732... 
2023-11-18 09:13:40,230 [1-server-thread2] DEBUG o.a.r.g.s.GrpcServerProtocolService$ServerRequestStreamObserver:107 - 1: reply 0<-1#366:OK-t1,SUCCESS,nextIndex=184,followerCommit=182,matchIndex=-1 
2023-11-18 09:13:40,231 [grpc-default-worker-ELG-3-3] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xb6968821, L:/172.20.0.12:10720 - R:/172.20.0.10:34850] OUTBOUND DATA: streamId=3 padding=0 endStream=false length=59 bytes=00000000360a1f0a01301201311a120a104747474747474747474700000000000020ee027801100118b80128b60130ffffffffffffffffff013801 
2023-11-18 09:13:40,239 [grpc-default-worker-ELG-3-2] DEBUG o.a.r.t.i.n.u.i.l.AbstractInternalLogger:214 - [id: 0xe6eda583, L:/172.20.0.12:10720 - R:/172.20.0.10:34842] INBOUND DATA: streamId=3 padding=0 endStream=false length=250 bytes=00000000f50a1f0a01301201311a120a104747474747474747474700000000000020ef027a0010011a05080110b701220a080110b8012a0308b70128b7013001... 
2023-11-18 09:13:40,241 [1-server-thread2] DEBUG o.a.r.s.i.RaftServerImpl:1436 - 1@group-000000000000: receive appendEntries(0, 1, (t:1, i:183), 183, true, commits:[0:c183, 1:c182, 3:c182, 4:c182, 7:c182, 2:c182], cId:367, entries: [(t:1, i:184), METADATAENTRY(c:183)] 
2023-11-18 09:13:40,241 [1-server-thread2] DEBUG o.a.r.s.r.s.SegmentedRaftLog:446 - truncateIndex=-1, arrayIndex=0 
